time;lon;lat;alt;pitch;bank;ias;tas;gs;vv
1695742695152;14.026048466802;51.1353403835247;379.609669470011;1.39598266398435;7.42495110852283;61.9345512390137;66.3131256103516;65.8405637351766;-13.8092918395996
1695742695261;14.0260373991045;51.1353735358331;379.127020063726;1.41296902428506;7.39937396523535;61.9445343017578;66.323486328125;65.8418880620652;-13.855936050415
1695742695369;14.0260264283976;51.1354057395755;378.65597185987;1.42752597167535;7.37887371851815;61.9566268920898;66.3346481323242;65.8442296295419;-13.9021825790405
1695742695478;14.0260151390605;51.1354382390493;378.178503856107;1.43893228086757;7.35938134268875;61.9704170227051;66.3463745117188;65.8475293856698;-13.9493627548218
1695742695591;14.026003662995;51.1354706508436;377.700323301211;1.44455800886613;7.33996422619089;61.9843826293945;66.3582305908203;65.8517033272009;-13.9965648651123
1695742695700;14.0259918393279;51.1355034242328;377.214926736914;1.44222549926457;7.32055406556874;61.997859954834;66.3702163696289;65.856825909306;-14.0439453125
1695742695809;14.0259796791198;51.1355365094523;376.723226392928;1.43090648842769;7.31214201232661;62.0124778747559;66.3810501098633;65.8616320730845;-14.0906982421875
1695742695897;14.0259676964007;51.1355685238922;376.246088393175;1.41187128481939;7.34193207672315;62.0261764526367;66.3901596069336;65.8638871141411;-14.1341171264648
1695742696012;14.0259580577283;51.1355938739286;375.867545525684;1.39156395847818;7.38115787251321;62.0366401672363;66.39697265625;65.8698100978053;-14.1666870117188
1695742696122;14.0259446698179;51.1356285131746;375.349506116796;1.35371083665456;7.4619073767661;62.0505409240723;66.4031219482422;65.8723068439808;-14.207986831665
1695742696237;14.0259317299811;51.1356613783165;374.857511094283;1.31091105704626;7.60861430068299;62.0593185424805;66.4062805175781;65.8732899010733;-14.2428092956543
1695742696342;14.0259181768975;51.135695181011;374.351460809856;1.2641801834055;7.78696853820274;62.0643997192383;66.4097671508789;65.8746413580719;-14.2731666564941
1695742696451;14.0259051437075;51.1357271036878;373.873974179736;1.22246352238918;7.95088200450175;62.0697593688965;66.4140625;65.8766987973105;-14.295859336853
1695742696561;14.0258920378402;51.1357586466282;373.402859599934;1.18628945316262;8.09007144533719;62.0751190185547;66.4195251464844;65.879071244389;-14.3122406005859
1695742696670;14.0258784551751;51.1357907655835;372.923990638702;1.15452288366312;8.21871903991396;62.0790634155273;66.4236755371094;65.8801371054976;-14.322883605957
1695742696778;14.0258643992363;51.1358234079432;372.43815486045;1.12662529616332;8.38600786736258;62.083438873291;66.4261322021484;65.8779854192944;-14.3280839920044
1695742696888;14.0258504309061;51.1358552642309;371.964815795879;1.10253564584751;8.55557651010577;62.0879249572754;66.4289398193359;65.8751123887063;-14.3282403945923
1695742696992;14.0258363622184;51.1358867808484;371.49723787253;1.08036751984429;8.71126792351834;62.0926055908203;66.4315338134766;65.8721814494113;-14.3242254257202
1695742697104;14.0258219180044;51.1359185631788;371.026351196851;1.05868881958379;8.85783320414823;62.0972175598145;66.4340209960938;65.8689677593561;-14.3165798187256
1695742697218;14.0258072739773;51.1359502080199;370.558096146687;1.03715280624392;8.97820116919478;62.1019248962402;66.4369659423828;65.8661362607272;-14.3057870864868
1695742697324;14.0257917824528;51.1359830751104;370.072367759208;1.0148240640735;9.0678574161384;62.1071357727051;66.4405364990234;65.8635887781793;-14.291543006897
1695742697459;14.0257761035692;51.1360157216929;369.590491288132;0.99323255544662;9.14349226660583;62.1121826171875;66.4413757324219;65.8576526513453;-14.2746477127075
1695742697569;14.0257571379856;51.1360544076517;369.020009775954;0.968542915700904;9.31094182644931;62.1152763366699;66.4382934570313;65.8491275689951;-14.2519216537476
1695742697679;14.0257414986018;51.1360856767031;368.559294759045;0.950995839558024;9.46885211963314;62.1162719726563;66.4361953735352;65.8402759270406;-14.2316379547119
1695742697790;14.0257249718568;51.1361181242153;368.081525905216;0.935018853150601;9.61558993573804;62.116943359375;66.4348907470703;65.8318189664267;-14.2091121673584
1695742697900;14.0257084892562;51.1361498953459;367.613932224982;0.920770331490014;9.72461090156971;62.1178703308105;66.4344329833984;65.8240035011326;-14.1859655380249
1695742698010;14.0256914973045;51.1361820565067;367.140733839806;0.907392979113721;9.79287289621588;62.1192855834961;66.4347229003906;65.8168603235203;-14.1617422103882
1695742698094;14.0256746623087;51.1362133500348;366.680356642434;0.89504458406372;9.8202464115963;62.1210289001465;66.4345016479492;65.8094815741128;-14.1376552581787
1695742698207;14.0256613283931;51.136237749536;366.321381931932;0.886368429548805;9.82697098258488;62.122241973877;66.4330444335938;65.7995370431973;-14.1186761856079
1695742698317;14.0256434444594;51.1362699540399;365.8472903537;0.873934390329914;9.93540545581884;62.1211433410645;66.4242935180664;65.7830062158989;-14.094033241272
1695742698428;14.0256254561981;51.1363017665774;365.378504467232;0.858948688486642;10.1317253418454;62.1168670654297;66.4142379760742;65.7655588256983;-14.0703821182251
1695742698535;14.0256072701118;51.1363333594224;364.912463208295;0.844371570693954;10.3666879743639;62.1106033325195;66.4042587280273;65.748432337433;-14.0475015640259
1695742698644;14.0255889992273;51.1363645410954;364.45199390282;0.833832908969741;10.5871877213112;62.1006011962891;66.3962020874023;65.7327809509285;-14.0254125595093
1695742698754;14.0255705254134;51.1363955175658;363.99400251434;0.829971344128598;10.7689760083786;62.0927658081055;66.3899459838867;65.7179191011844;-14.0040502548218
1695742698859;14.0255516815038;51.1364265612886;363.534302393339;0.833875117404378;10.9138571916568;62.0868530273438;66.3854522705078;65.7106617582966;-13.9835815429688
1695742698977;14.0255328143723;51.1364571012162;363.081120885282;0.841113143573034;11.0106046140612;62.0828742980957;66.3825302124023;65.6941238060014;-13.9649620056152
1695742699088;14.0255132547622;51.1364882102286;362.618301774755;0.847016294645777;11.0615974283797;62.0803298950195;66.3800735473633;65.6820026411833;-13.9480142593384
1695742699196;14.0254921797198;51.1365211253695;362.127197034102;0.852487649696927;11.0717696026863;62.0785751342773;66.3771896362305;65.6651476412337;-13.932258605957
1695742699305;14.0254721320369;51.1365518693746;361.667120911779;0.859937838616677;11.0511731177249;62.0771408081055;66.3740463256836;65.6551113223353;-13.9193563461304
1695742699411;14.0254521501763;51.1365819860219;361.215058155918;0.866599620934967;11.0128368109868;62.0756416320801;66.3703002929688;65.6414856841826;-13.9084386825562
1695742699529;14.0254316842966;51.136612310492;360.758427156042;0.868947658544717;10.964633004077;62.0737037658691;66.3657836914063;65.6277922176866;-13.8991231918335
1695742699640;14.0254103096392;51.1366434421637;360.288158033072;0.866504905421086;10.911562188395;62.0711212158203;66.3607025146484;65.614048019393;-13.8909425735474
1695742699748;14.0253881074374;51.1366752206342;359.806679950032;0.861431462249941;10.858132976301;62.0686798095703;66.3554153442383;65.5999878435521;-13.8834505081177
1695742699861;14.0253667564596;51.1367052644261;359.350222194123;0.85514325926274;10.8105465025792;62.0668525695801;66.3502578735352;65.5867979895191;-13.8767623901367
1695742699946;14.0253440789709;51.1367366501664;358.872100819724;0.845295727305168;10.7649091489851;62.0640907287598;66.3445892333984;65.5737684801965;-13.8700037002563
1695742700055;14.0253273676963;51.136759445498;358.524053415843;0.835806033227082;10.734292738097;62.0621452331543;66.340217590332;65.5609402713636;-13.8650827407837
1695742700172;14.0253046789235;51.1367899622702;358.057135341077;0.820203640006951;10.6967987366533;62.0580444335938;66.3340530395508;65.5484117849064;-13.8582448959351
1695742700282;14.0252811285824;51.1368211332496;357.579177663134;0.803785999676356;10.6617054104037;62.053295135498;66.327880859375;65.5358593591261;-13.8505411148071
1695742700394;14.025257251065;51.1368522345349;357.101379829806;0.790462968648306;10.6306158459612;62.0485038757324;66.3220062255859;65.5263393963237;-13.8417463302612
1695742700508;14.0252338496747;51.1368822437493;356.639498058676;0.779420633833658;10.605379991165;62.0439491271973;66.316276550293;65.5142574285232;-13.8322677612305
